row_id,order_id,created_at,item_name,item_cat,item_size,item_price,quantity,cust_firstname,cust_lastname,delivery,delivery_address1,delivery_address2,delivery_city,delivery_postcode
1738,1552,18/01/2025 23:54,Coca Cola,Beverages,33CL,3,3,Kristi,Boyd,TRUE,5821 Jennifer Extension,Apt. 878,Philadelphia,19104
1739,1552,18/01/2025 23:54,Pepperoni,Signature Pizza,Regular,15,4,Kristi,Boyd,TRUE,5821 Jennifer Extension,Apt. 878,Philadelphia,19104
1740,1552,18/01/2025 23:54,Pepperoni,Signature Pizza,Regular,15,2,Kristi,Boyd,TRUE,5821 Jennifer Extension,Apt. 878,Philadelphia,19104
1741,1053,19/01/2025 00:58,Margherita,Special Pizza,Regular,13,1,Tracey,Lopez,TRUE,621 Hall Garden Suite 989,Suite 708,New York,10002
1742,1053,19/01/2025 00:58,Margherita,Special Pizza,Regular,13,1,Tracey,Lopez,TRUE,621 Hall Garden Suite 989,Suite 708,New York,10002
1743,1952,19/01/2025 02:29,Coca Cola,Beverages,33CL,3,5,Michael,Young,FALSE,7705 Christopher Mountains Apt. 531,Apt. 406,Philadelphia,19107
1744,1952,19/01/2025 02:29,Garlic Bread,Sides,N/A,6,1,Michael,Young,FALSE,7705 Christopher Mountains Apt. 531,Apt. 406,Philadelphia,19107
1745,1952,19/01/2025 02:29,Garlic Bread,Sides,N/A,6,2,Michael,Young,FALSE,7705 Christopher Mountains Apt. 531,Apt. 406,Philadelphia,19107
1746,1952,19/01/2025 02:29,Margherita,Special Pizza,Regular,13,2,Michael,Young,FALSE,7705 Christopher Mountains Apt. 531,Apt. 406,Philadelphia,19107
1747,1718,19/01/2025 03:54,Coca Cola,Beverages,33CL,3,3,Chris,Horton,TRUE,65516 Beard Land Apt. 946,Apt. 186,Philadelphia,19106
1748,1718,19/01/2025 03:54,Garlic Bread,Sides,N/A,6,4,Chris,Horton,TRUE,65516 Beard Land Apt. 946,Apt. 186,Philadelphia,19106
1749,1718,19/01/2025 03:54,Pepperoni,Signature Pizza,Regular,15,2,Chris,Horton,TRUE,65516 Beard Land Apt. 946,Apt. 186,Philadelphia,19106
1750,1718,19/01/2025 03:54,Pepperoni,Signature Pizza,Regular,15,1,Chris,Horton,TRUE,65516 Beard Land Apt. 946,Apt. 186,Philadelphia,19106
1751,1718,19/01/2025 03:54,Margherita,Special Pizza,Regular,13,2,Chris,Horton,TRUE,65516 Beard Land Apt. 946,Apt. 186,Philadelphia,19106
1752,1314,19/01/2025 04:24,Chocolate Brownie,Desserts,N/A,5,5,Jessica,Rodriguez,TRUE,81968 Reilly Parks Apt. 809,Suite 025,Philadelphia,19107
1753,1438,19/01/2025 04:55,Pepperoni,Signature Pizza,Large,17,1,Jessica,Trevino,TRUE,75092 Theresa Mountains,Apt. 109,Philadelphia,19104
1754,1438,19/01/2025 04:55,Garlic Bread,Sides,N/A,6,3,Jessica,Trevino,TRUE,75092 Theresa Mountains,Apt. 109,Philadelphia,19104
1755,1438,19/01/2025 04:55,Chocolate Brownie,Desserts,N/A,5,1,Jessica,Trevino,TRUE,75092 Theresa Mountains,Apt. 109,Philadelphia,19104
1756,1014,19/01/2025 05:42,Garlic Bread,Sides,N/A,6,4,Michael,Dalton,TRUE,99031 Megan Tunnel Suite 748,Suite 939,Philadelphia,19115
1757,1014,19/01/2025 05:42,Coca Cola,Beverages,1.5L,6,1,Michael,Dalton,TRUE,99031 Megan Tunnel Suite 748,Suite 939,Philadelphia,19115
1758,1014,19/01/2025 05:42,Pepperoni,Signature Pizza,Large,17,1,Michael,Dalton,TRUE,99031 Megan Tunnel Suite 748,Suite 939,Philadelphia,19115
1759,1069,19/01/2025 05:59,Coca Cola,Beverages,1.5L,6,1,Sarah,Turner,FALSE,88277 Penny Curve,Suite 292,New York,10006
1760,1420,19/01/2025 07:38,Margherita,Special Pizza,Large,15,4,Joseph,Holmes,FALSE,346 Burgess Village Apt. 409,Suite 953,Philadelphia,19115
1761,1420,19/01/2025 07:38,Garlic Bread,Sides,N/A,6,1,Joseph,Holmes,FALSE,346 Burgess Village Apt. 409,Suite 953,Philadelphia,19115
1762,1420,19/01/2025 07:38,Coca Cola,Beverages,33CL,3,4,Joseph,Holmes,FALSE,346 Burgess Village Apt. 409,Suite 953,Philadelphia,19115
1763,1420,19/01/2025 07:38,Chocolate Brownie,Desserts,N/A,5,1,Joseph,Holmes,FALSE,346 Burgess Village Apt. 409,Suite 953,Philadelphia,19115
1764,1420,19/01/2025 07:38,Garlic Bread,Sides,N/A,6,1,Joseph,Holmes,FALSE,346 Burgess Village Apt. 409,Suite 953,Philadelphia,19115
1765,1283,19/01/2025 07:48,Pepperoni,Signature Pizza,Large,17,3,Holly,Romero,TRUE,741 Shepherd Dale Suite 521,Apt. 056,New York,10007
1766,1283,19/01/2025 07:48,Garlic Bread,Sides,N/A,6,5,Holly,Romero,TRUE,741 Shepherd Dale Suite 521,Apt. 056,New York,10007
1767,1489,19/01/2025 10:30,Margherita,Special Pizza,Large,15,5,Miguel,Jordan,TRUE,7640 Rebecca Mountain,Suite 855,New York,10007
1768,1489,19/01/2025 10:30,Margherita,Special Pizza,Large,15,5,Miguel,Jordan,TRUE,7640 Rebecca Mountain,Suite 855,New York,10007
1769,1489,19/01/2025 10:30,Chocolate Brownie,Desserts,N/A,5,5,Miguel,Jordan,TRUE,7640 Rebecca Mountain,Suite 855,New York,10007
1770,1711,19/01/2025 10:59,Garlic Bread,Sides,N/A,6,5,Rachel,Schwartz,FALSE,28447 Cline Union,Suite 612,New York,10009
1771,1711,19/01/2025 10:59,Pepperoni,Signature Pizza,Regular,15,5,Rachel,Schwartz,FALSE,28447 Cline Union,Suite 612,New York,10009
1772,1711,19/01/2025 10:59,Garlic Bread,Sides,N/A,6,1,Rachel,Schwartz,FALSE,28447 Cline Union,Suite 612,New York,10009
1773,1711,19/01/2025 10:59,Garlic Bread,Sides,N/A,6,1,Rachel,Schwartz,FALSE,28447 Cline Union,Suite 612,New York,10009
1774,1052,19/01/2025 11:04,Garlic Bread,Sides,N/A,6,4,Jeffrey,Gross,TRUE,7555 Bonilla Rapids Apt. 344,Suite 567,Philadelphia,19114
1775,1052,19/01/2025 11:04,Margherita,Special Pizza,Regular,13,2,Jeffrey,Gross,TRUE,7555 Bonilla Rapids Apt. 344,Suite 567,Philadelphia,19114
1776,1052,19/01/2025 11:04,Coca Cola,Beverages,1.5L,6,4,Jeffrey,Gross,TRUE,7555 Bonilla Rapids Apt. 344,Suite 567,Philadelphia,19114
1777,1052,19/01/2025 11:04,Margherita,Special Pizza,Regular,13,1,Jeffrey,Gross,TRUE,7555 Bonilla Rapids Apt. 344,Suite 567,Philadelphia,19114
1778,1401,19/01/2025 11:10,Garlic Bread,Sides,N/A,6,3,Michelle,Nguyen,TRUE,057 Phelps Ridge,Suite 854,New York,10004
1779,1401,19/01/2025 11:10,Margherita,Special Pizza,Regular,13,2,Michelle,Nguyen,TRUE,057 Phelps Ridge,Suite 854,New York,10004
1780,1401,19/01/2025 11:10,Coca Cola,Beverages,33CL,3,2,Michelle,Nguyen,TRUE,057 Phelps Ridge,Suite 854,New York,10004
1781,1325,19/01/2025 13:29,Margherita,Special Pizza,Regular,13,3,Sara,Miller,TRUE,8134 Austin Summit Apt. 336,Suite 373,New York,10009
1782,1325,19/01/2025 13:29,Coca Cola,Beverages,33CL,3,3,Sara,Miller,TRUE,8134 Austin Summit Apt. 336,Suite 373,New York,10009
1783,1496,19/01/2025 13:55,Margherita,Special Pizza,Regular,13,5,Amanda,Green,TRUE,4541 Hess Mews Suite 193,Suite 369,Philadelphia,19107
1784,1496,19/01/2025 13:55,Coca Cola,Beverages,33CL,3,5,Amanda,Green,TRUE,4541 Hess Mews Suite 193,Suite 369,Philadelphia,19107
1785,1496,19/01/2025 13:55,Coca Cola,Beverages,1.5L,6,4,Amanda,Green,TRUE,4541 Hess Mews Suite 193,Suite 369,Philadelphia,19107
1786,1496,19/01/2025 13:55,Margherita,Special Pizza,Large,15,1,Amanda,Green,TRUE,4541 Hess Mews Suite 193,Suite 369,Philadelphia,19107
1787,1496,19/01/2025 13:55,Margherita,Special Pizza,Regular,13,3,Amanda,Green,TRUE,4541 Hess Mews Suite 193,Suite 369,Philadelphia,19107
1788,1834,19/01/2025 14:39,Garlic Bread,Sides,N/A,6,1,Barry,Johnson,FALSE,669 Wilson Station,Apt. 755,Philadelphia,19111
1789,1834,19/01/2025 14:39,Garlic Bread,Sides,N/A,6,1,Barry,Johnson,FALSE,669 Wilson Station,Apt. 755,Philadelphia,19111
1790,1834,19/01/2025 14:39,Chocolate Brownie,Desserts,N/A,5,4,Barry,Johnson,FALSE,669 Wilson Station,Apt. 755,Philadelphia,19111
1791,1834,19/01/2025 14:39,Pepperoni,Signature Pizza,Large,17,2,Barry,Johnson,FALSE,669 Wilson Station,Apt. 755,Philadelphia,19111
1792,1834,19/01/2025 14:39,Coca Cola,Beverages,33CL,3,2,Barry,Johnson,FALSE,669 Wilson Station,Apt. 755,Philadelphia,19111
1793,1482,19/01/2025 14:51,Margherita,Special Pizza,Regular,13,4,Wendy,Chavez,TRUE,471 Christopher Hollow,Suite 236,Philadelphia,19114
1794,1482,19/01/2025 14:51,Chocolate Brownie,Desserts,N/A,5,3,Wendy,Chavez,TRUE,471 Christopher Hollow,Suite 236,Philadelphia,19114
1795,1482,19/01/2025 14:51,Coca Cola,Beverages,1.5L,6,2,Wendy,Chavez,TRUE,471 Christopher Hollow,Suite 236,Philadelphia,19114
1796,1482,19/01/2025 14:51,Pepperoni,Signature Pizza,Regular,15,1,Wendy,Chavez,TRUE,471 Christopher Hollow,Suite 236,Philadelphia,19114
1797,1482,19/01/2025 14:51,Garlic Bread,Sides,N/A,6,5,Wendy,Chavez,TRUE,471 Christopher Hollow,Suite 236,Philadelphia,19114
1798,1635,19/01/2025 14:51,Chocolate Brownie,Desserts,N/A,5,5,Justin,Campbell,FALSE,47450 Bryan Bypass Suite 033,Apt. 633,New York,10005
1799,1635,19/01/2025 14:51,Margherita,Special Pizza,Large,15,3,Justin,Campbell,FALSE,47450 Bryan Bypass Suite 033,Apt. 633,New York,10005
1800,1635,19/01/2025 14:51,Coca Cola,Beverages,33CL,3,3,Justin,Campbell,FALSE,47450 Bryan Bypass Suite 033,Apt. 633,New York,10005
1801,1635,19/01/2025 14:51,Margherita,Special Pizza,Regular,13,2,Justin,Campbell,FALSE,47450 Bryan Bypass Suite 033,Apt. 633,New York,10005
1802,1308,19/01/2025 15:32,Pepperoni,Signature Pizza,Large,17,4,Andrew,Davis,TRUE,92294 Hayes Bypass,Apt. 399,Philadelphia,19115
1803,1308,19/01/2025 15:32,Coca Cola,Beverages,1.5L,6,4,Andrew,Davis,TRUE,92294 Hayes Bypass,Apt. 399,Philadelphia,19115
1804,1899,19/01/2025 15:51,Coca Cola,Beverages,33CL,3,3,Barbara,Shepherd,FALSE,39516 Mata Square Apt. 011,Suite 149,New York,10003
1805,1899,19/01/2025 15:51,Margherita,Special Pizza,Regular,13,1,Barbara,Shepherd,FALSE,39516 Mata Square Apt. 011,Suite 149,New York,10003
1806,1899,19/01/2025 15:51,Coca Cola,Beverages,33CL,3,1,Barbara,Shepherd,FALSE,39516 Mata Square Apt. 011,Suite 149,New York,10003
1807,1941,19/01/2025 16:41,Chocolate Brownie,Desserts,N/A,5,3,Vanessa,Pollard,TRUE,638 Gabrielle Harbors Suite 102,Suite 856,New York,10003
1808,1941,19/01/2025 16:41,Pepperoni,Signature Pizza,Regular,15,5,Vanessa,Pollard,TRUE,638 Gabrielle Harbors Suite 102,Suite 856,New York,10003
1809,1129,19/01/2025 17:38,Coca Cola,Beverages,33CL,3,1,James,Bradshaw,TRUE,32306 Hernandez Groves,Apt. 573,New York,10003
1810,1129,19/01/2025 17:38,Garlic Bread,Sides,N/A,6,2,James,Bradshaw,TRUE,32306 Hernandez Groves,Apt. 573,New York,10003
1811,1129,19/01/2025 17:38,Chocolate Brownie,Desserts,N/A,5,1,James,Bradshaw,TRUE,32306 Hernandez Groves,Apt. 573,New York,10003
1812,1061,19/01/2025 18:01,Margherita,Special Pizza,Large,15,5,Dawn,Baker,TRUE,8311 Park Hollow Suite 921,Apt. 828,New York,10006
1813,1061,19/01/2025 18:01,Chocolate Brownie,Desserts,N/A,5,1,Dawn,Baker,TRUE,8311 Park Hollow Suite 921,Apt. 828,New York,10006
1814,1061,19/01/2025 18:01,Chocolate Brownie,Desserts,N/A,5,3,Dawn,Baker,TRUE,8311 Park Hollow Suite 921,Apt. 828,New York,10006
1815,1061,19/01/2025 18:01,Garlic Bread,Sides,N/A,6,3,Dawn,Baker,TRUE,8311 Park Hollow Suite 921,Apt. 828,New York,10006
1816,1061,19/01/2025 18:01,Coca Cola,Beverages,1.5L,6,5,Dawn,Baker,TRUE,8311 Park Hollow Suite 921,Apt. 828,New York,10006
1817,1956,19/01/2025 18:14,Garlic Bread,Sides,N/A,6,3,Roger,Morris,TRUE,74294 Anderson Expressway Apt. 315,Suite 149,Philadelphia,19115
1818,1956,19/01/2025 18:14,Pepperoni,Signature Pizza,Regular,15,1,Roger,Morris,TRUE,74294 Anderson Expressway Apt. 315,Suite 149,Philadelphia,19115
1819,1956,19/01/2025 18:14,Margherita,Special Pizza,Regular,13,1,Roger,Morris,TRUE,74294 Anderson Expressway Apt. 315,Suite 149,Philadelphia,19115
1820,1777,19/01/2025 18:21,Pepperoni,Signature Pizza,Large,17,1,Donald,Rangel,FALSE,2242 Sullivan Square Apt. 788,Suite 306,New York,10002
1821,1777,19/01/2025 18:21,Coca Cola,Beverages,33CL,3,2,Donald,Rangel,FALSE,2242 Sullivan Square Apt. 788,Suite 306,New York,10002
1822,1777,19/01/2025 18:21,Garlic Bread,Sides,N/A,6,1,Donald,Rangel,FALSE,2242 Sullivan Square Apt. 788,Suite 306,New York,10002
1823,1777,19/01/2025 18:21,Garlic Bread,Sides,N/A,6,3,Donald,Rangel,FALSE,2242 Sullivan Square Apt. 788,Suite 306,New York,10002
1824,1777,19/01/2025 18:21,Pepperoni,Signature Pizza,Large,17,5,Donald,Rangel,FALSE,2242 Sullivan Square Apt. 788,Suite 306,New York,10002
1825,1985,19/01/2025 18:24,Garlic Bread,Sides,N/A,6,5,Allison,Garrison,TRUE,0129 Steven Shoals,Apt. 130,New York,10006
1826,1985,19/01/2025 18:24,Garlic Bread,Sides,N/A,6,5,Allison,Garrison,TRUE,0129 Steven Shoals,Apt. 130,New York,10006
1827,1985,19/01/2025 18:24,Garlic Bread,Sides,N/A,6,2,Allison,Garrison,TRUE,0129 Steven Shoals,Apt. 130,New York,10006
1828,1985,19/01/2025 18:24,Coca Cola,Beverages,1.5L,6,3,Allison,Garrison,TRUE,0129 Steven Shoals,Apt. 130,New York,10006
1829,1985,19/01/2025 18:24,Garlic Bread,Sides,N/A,6,5,Allison,Garrison,TRUE,0129 Steven Shoals,Apt. 130,New York,10006
1830,1403,19/01/2025 19:06,Margherita,Special Pizza,Regular,13,4,Frank,Larson,TRUE,494 Diamond Garden Apt. 528,Apt. 399,New York,10005
1831,1403,19/01/2025 19:06,Chocolate Brownie,Desserts,N/A,5,5,Frank,Larson,TRUE,494 Diamond Garden Apt. 528,Apt. 399,New York,10005
1832,1403,19/01/2025 19:06,Pepperoni,Signature Pizza,Large,17,5,Frank,Larson,TRUE,494 Diamond Garden Apt. 528,Apt. 399,New York,10005
1833,1403,19/01/2025 19:06,Chocolate Brownie,Desserts,N/A,5,1,Frank,Larson,TRUE,494 Diamond Garden Apt. 528,Apt. 399,New York,10005
1834,1427,19/01/2025 19:57,Chocolate Brownie,Desserts,N/A,5,5,Angela,Wilson,TRUE,92113 Mathis Station Suite 510,Apt. 322,New York,10002
1835,1427,19/01/2025 19:57,Chocolate Brownie,Desserts,N/A,5,4,Angela,Wilson,TRUE,92113 Mathis Station Suite 510,Apt. 322,New York,10002
1836,1427,19/01/2025 19:57,Garlic Bread,Sides,N/A,6,1,Angela,Wilson,TRUE,92113 Mathis Station Suite 510,Apt. 322,New York,10002
1837,1427,19/01/2025 19:57,Margherita,Special Pizza,Regular,13,5,Angela,Wilson,TRUE,92113 Mathis Station Suite 510,Apt. 322,New York,10002
1838,1293,19/01/2025 20:45,Coca Cola,Beverages,33CL,3,5,Chelsea,Leach,TRUE,6671 Spencer Branch,Apt. 073,New York,10004
1839,1939,19/01/2025 22:00,Chocolate Brownie,Desserts,N/A,5,3,Nicholas,Henderson,FALSE,5120 Stanton Overpass,Suite 104,New York,10009
1840,1939,19/01/2025 22:00,Garlic Bread,Sides,N/A,6,3,Nicholas,Henderson,FALSE,5120 Stanton Overpass,Suite 104,New York,10009
1841,1086,19/01/2025 23:34,Garlic Bread,Sides,N/A,6,2,Margaret,Jackson,TRUE,5671 Allen Motorway,Suite 306,Philadelphia,19111
1842,1086,19/01/2025 23:34,Coca Cola,Beverages,1.5L,6,3,Margaret,Jackson,TRUE,5671 Allen Motorway,Suite 306,Philadelphia,19111
1843,1086,19/01/2025 23:34,Margherita,Special Pizza,Regular,13,5,Margaret,Jackson,TRUE,5671 Allen Motorway,Suite 306,Philadelphia,19111
1844,1709,20/01/2025 00:13,Garlic Bread,Sides,N/A,6,4,Amanda,Cervantes,TRUE,72762 Linda Dale Apt. 664,Suite 546,New York,10005
1845,1486,20/01/2025 01:20,Chocolate Brownie,Desserts,N/A,5,3,Shawn,Hamilton,TRUE,771 Bruce Parkway,Apt. 788,Philadelphia,19111
1846,1486,20/01/2025 01:20,Coca Cola,Beverages,33CL,3,5,Shawn,Hamilton,TRUE,771 Bruce Parkway,Apt. 788,Philadelphia,19111
1847,1550,20/01/2025 01:36,Coca Cola,Beverages,1.5L,6,1,Ryan,Elliott,TRUE,0833 Jason Mission,Suite 545,Philadelphia,19107
1848,1550,20/01/2025 01:36,Chocolate Brownie,Desserts,N/A,5,3,Ryan,Elliott,TRUE,0833 Jason Mission,Suite 545,Philadelphia,19107
1849,1550,20/01/2025 01:36,Garlic Bread,Sides,N/A,6,5,Ryan,Elliott,TRUE,0833 Jason Mission,Suite 545,Philadelphia,19107
1850,1641,20/01/2025 01:40,Pepperoni,Signature Pizza,Large,17,1,Kimberly,Mitchell,FALSE,06338 Sarah Islands Suite 987,Suite 897,New York,10003
1851,1641,20/01/2025 01:40,Garlic Bread,Sides,N/A,6,4,Kimberly,Mitchell,FALSE,06338 Sarah Islands Suite 987,Suite 897,New York,10003
1852,1347,20/01/2025 02:44,Chocolate Brownie,Desserts,N/A,5,1,Robert,Brown,TRUE,005 Ross Keys Suite 744,Apt. 455,New York,10001
1853,1389,20/01/2025 03:03,Pepperoni,Signature Pizza,Large,17,2,David,Wheeler,TRUE,78090 Mccarthy Throughway,Suite 100,New York,10003
1854,1389,20/01/2025 03:03,Margherita,Special Pizza,Regular,13,5,David,Wheeler,TRUE,78090 Mccarthy Throughway,Suite 100,New York,10003
1855,1389,20/01/2025 03:03,Pepperoni,Signature Pizza,Regular,15,1,David,Wheeler,TRUE,78090 Mccarthy Throughway,Suite 100,New York,10003
1856,1389,20/01/2025 03:03,Margherita,Special Pizza,Regular,13,3,David,Wheeler,TRUE,78090 Mccarthy Throughway,Suite 100,New York,10003
1857,1589,20/01/2025 06:20,Margherita,Special Pizza,Regular,13,5,Eileen,Martinez,TRUE,67054 Parrish Lodge Suite 655,Apt. 129,New York,10003
1858,1623,20/01/2025 07:02,Coca Cola,Beverages,33CL,3,5,Anna,Jones,TRUE,85385 Fox Oval,Suite 699,New York,10007
1859,1623,20/01/2025 07:02,Coca Cola,Beverages,1.5L,6,3,Anna,Jones,TRUE,85385 Fox Oval,Suite 699,New York,10007
1860,1921,20/01/2025 07:24,Margherita,Special Pizza,Large,15,1,Bruce,Bowman,TRUE,11896 Michelle Park,Apt. 404,New York,10007
1861,1921,20/01/2025 07:24,Chocolate Brownie,Desserts,N/A,5,4,Bruce,Bowman,TRUE,11896 Michelle Park,Apt. 404,New York,10007
1862,1921,20/01/2025 07:24,Chocolate Brownie,Desserts,N/A,5,5,Bruce,Bowman,TRUE,11896 Michelle Park,Apt. 404,New York,10007
1863,1921,20/01/2025 07:24,Chocolate Brownie,Desserts,N/A,5,3,Bruce,Bowman,TRUE,11896 Michelle Park,Apt. 404,New York,10007
1864,1921,20/01/2025 07:24,Coca Cola,Beverages,1.5L,6,1,Bruce,Bowman,TRUE,11896 Michelle Park,Apt. 404,New York,10007
1865,1472,20/01/2025 07:34,Margherita,Special Pizza,Large,15,5,Valerie,Peterson,TRUE,33004 Carey Locks,Apt. 338,Philadelphia,19103
1866,1472,20/01/2025 07:34,Margherita,Special Pizza,Regular,13,5,Valerie,Peterson,TRUE,33004 Carey Locks,Apt. 338,Philadelphia,19103
1867,1472,20/01/2025 07:34,Pepperoni,Signature Pizza,Large,17,4,Valerie,Peterson,TRUE,33004 Carey Locks,Apt. 338,Philadelphia,19103
1868,1472,20/01/2025 07:34,Margherita,Special Pizza,Large,15,2,Valerie,Peterson,TRUE,33004 Carey Locks,Apt. 338,Philadelphia,19103
1869,1365,20/01/2025 10:25,Garlic Bread,Sides,N/A,6,1,Lori,Zhang,TRUE,1932 Cindy Groves Suite 453,Suite 956,New York,10005
1870,1365,20/01/2025 10:25,Margherita,Special Pizza,Regular,13,1,Lori,Zhang,TRUE,1932 Cindy Groves Suite 453,Suite 956,New York,10005
1871,1365,20/01/2025 10:25,Chocolate Brownie,Desserts,N/A,5,5,Lori,Zhang,TRUE,1932 Cindy Groves Suite 453,Suite 956,New York,10005
1872,1365,20/01/2025 10:25,Pepperoni,Signature Pizza,Large,17,3,Lori,Zhang,TRUE,1932 Cindy Groves Suite 453,Suite 956,New York,10005
1873,1365,20/01/2025 10:25,Garlic Bread,Sides,N/A,6,2,Lori,Zhang,TRUE,1932 Cindy Groves Suite 453,Suite 956,New York,10005
1874,1112,20/01/2025 11:35,Chocolate Brownie,Desserts,N/A,5,1,Debbie,Baker,FALSE,3683 Derek Corner,Suite 910,Philadelphia,19102
1875,1112,20/01/2025 11:35,Margherita,Special Pizza,Large,15,3,Debbie,Baker,FALSE,3683 Derek Corner,Suite 910,Philadelphia,19102
1876,1112,20/01/2025 11:35,Chocolate Brownie,Desserts,N/A,5,4,Debbie,Baker,FALSE,3683 Derek Corner,Suite 910,Philadelphia,19102
1877,1112,20/01/2025 11:35,Coca Cola,Beverages,33CL,3,1,Debbie,Baker,FALSE,3683 Derek Corner,Suite 910,Philadelphia,19102
1878,1265,20/01/2025 11:53,Garlic Bread,Sides,N/A,6,2,Scott,Smith,TRUE,30162 Jacobson Circles,Suite 378,New York,10005
1879,1265,20/01/2025 11:53,Pepperoni,Signature Pizza,Large,17,3,Scott,Smith,TRUE,30162 Jacobson Circles,Suite 378,New York,10005
1880,1265,20/01/2025 11:53,Garlic Bread,Sides,N/A,6,2,Scott,Smith,TRUE,30162 Jacobson Circles,Suite 378,New York,10005
1881,1265,20/01/2025 11:53,Margherita,Special Pizza,Large,15,3,Scott,Smith,TRUE,30162 Jacobson Circles,Suite 378,New York,10005
1882,1265,20/01/2025 11:53,Pepperoni,Signature Pizza,Large,17,5,Scott,Smith,TRUE,30162 Jacobson Circles,Suite 378,New York,10005
1883,1298,20/01/2025 12:50,Chocolate Brownie,Desserts,N/A,5,4,Aaron,Alexander,FALSE,9917 Ruiz Summit,Apt. 469,Philadelphia,19102
1884,1298,20/01/2025 12:50,Chocolate Brownie,Desserts,N/A,5,5,Aaron,Alexander,FALSE,9917 Ruiz Summit,Apt. 469,Philadelphia,19102
1885,1298,20/01/2025 12:50,Pepperoni,Signature Pizza,Large,17,5,Aaron,Alexander,FALSE,9917 Ruiz Summit,Apt. 469,Philadelphia,19102
1886,1298,20/01/2025 12:50,Coca Cola,Beverages,1.5L,6,3,Aaron,Alexander,FALSE,9917 Ruiz Summit,Apt. 469,Philadelphia,19102
1887,1298,20/01/2025 12:50,Margherita,Special Pizza,Regular,13,4,Aaron,Alexander,FALSE,9917 Ruiz Summit,Apt. 469,Philadelphia,19102
1888,1719,20/01/2025 13:43,Coca Cola,Beverages,1.5L,6,3,Robin,Hurley,TRUE,8262 Anthony Shoal,Apt. 612,New York,10007
1889,1719,20/01/2025 13:43,Margherita,Special Pizza,Regular,13,2,Robin,Hurley,TRUE,8262 Anthony Shoal,Apt. 612,New York,10007
1890,1182,20/01/2025 14:48,Coca Cola,Beverages,33CL,3,4,Jason,Bailey,FALSE,0104 Christopher Neck,Suite 952,Philadelphia,19111
1891,1781,20/01/2025 15:07,Garlic Bread,Sides,N/A,6,1,Ryan,Shah,FALSE,655 Mclaughlin Parks,Apt. 801,New York,10001
1892,1781,20/01/2025 15:07,Coca Cola,Beverages,1.5L,6,3,Ryan,Shah,FALSE,655 Mclaughlin Parks,Apt. 801,New York,10001
1893,1543,20/01/2025 15:40,Garlic Bread,Sides,N/A,6,4,Cameron,Lopez,TRUE,93355 Alexander Circles Apt. 400,Suite 537,New York,10006
1894,1543,20/01/2025 15:40,Coca Cola,Beverages,33CL,3,1,Cameron,Lopez,TRUE,93355 Alexander Circles Apt. 400,Suite 537,New York,10006
1895,1543,20/01/2025 15:40,Margherita,Special Pizza,Large,15,4,Cameron,Lopez,TRUE,93355 Alexander Circles Apt. 400,Suite 537,New York,10006
1896,1652,20/01/2025 15:45,Coca Cola,Beverages,1.5L,6,4,Michael,Jones,TRUE,20575 Cody Roads,Suite 270,Philadelphia,19106
1897,1652,20/01/2025 15:45,Margherita,Special Pizza,Large,15,5,Michael,Jones,TRUE,20575 Cody Roads,Suite 270,Philadelphia,19106
1898,1652,20/01/2025 15:45,Pepperoni,Signature Pizza,Large,17,4,Michael,Jones,TRUE,20575 Cody Roads,Suite 270,Philadelphia,19106
1899,1652,20/01/2025 15:45,Pepperoni,Signature Pizza,Large,17,1,Michael,Jones,TRUE,20575 Cody Roads,Suite 270,Philadelphia,19106
1900,1914,20/01/2025 16:04,Chocolate Brownie,Desserts,N/A,5,3,Mario,Bates,TRUE,37245 Brad Hills Apt. 412,Apt. 577,Philadelphia,19104
1901,1914,20/01/2025 16:04,Coca Cola,Beverages,1.5L,6,2,Mario,Bates,TRUE,37245 Brad Hills Apt. 412,Apt. 577,Philadelphia,19104
1902,1914,20/01/2025 16:04,Garlic Bread,Sides,N/A,6,5,Mario,Bates,TRUE,37245 Brad Hills Apt. 412,Apt. 577,Philadelphia,19104
1903,1914,20/01/2025 16:04,Chocolate Brownie,Desserts,N/A,5,3,Mario,Bates,TRUE,37245 Brad Hills Apt. 412,Apt. 577,Philadelphia,19104
1904,1914,20/01/2025 16:04,Pepperoni,Signature Pizza,Large,17,2,Mario,Bates,TRUE,37245 Brad Hills Apt. 412,Apt. 577,Philadelphia,19104
1905,1979,20/01/2025 17:14,Pepperoni,Signature Pizza,Large,17,4,Erin,Brown,TRUE,728 Reid Pike Apt. 257,Suite 980,New York,10009
1906,1021,20/01/2025 18:13,Garlic Bread,Sides,N/A,6,2,Ashley,Meyer,FALSE,60383 Hall Manor Apt. 922,Apt. 062,New York,10002
1907,1735,20/01/2025 18:56,Pepperoni,Signature Pizza,Regular,15,5,Tommy,Nguyen,TRUE,04028 Cunningham Unions Suite 579,Suite 357,New York,10006
1908,1760,20/01/2025 19:30,Chocolate Brownie,Desserts,N/A,5,3,Emma,Mcguire,FALSE,035 Chen Mall Suite 733,Apt. 488,Philadelphia,19104
1909,1760,20/01/2025 19:30,Garlic Bread,Sides,N/A,6,2,Emma,Mcguire,FALSE,035 Chen Mall Suite 733,Apt. 488,Philadelphia,19104
1910,1760,20/01/2025 19:30,Coca Cola,Beverages,1.5L,6,3,Emma,Mcguire,FALSE,035 Chen Mall Suite 733,Apt. 488,Philadelphia,19104
